start,duration,count
306,1,0
307,1,0
308,1,0
309,1,0
310,1,0
311,1,3
312,1,4
313,1,3
314,1,2
315,1,1
316,1,3
317,1,2
318,1,1
319,1,1
320,1,0
321,1,2
322,1,3
323,1,1
324,1,2
325,1,4
326,1,1
327,1,1
328,1,1
329,1,0
330,1,0
331,1,0
332,1,0
333,1,0
334,1,0
335,1,0
336,1,1
337,1,1
338,1,0
339,1,0
340,1,0
341,1,0
342,1,1
343,1,0
344,1,0
345,1,1
346,1,1
347,1,2
348,1,1
349,1,0
350,1,2
351,1,1
352,1,1
353,1,0
354,1,0
355,1,0
356,1,0
357,1,1
358,1,1
359,1,1
360,1,1
361,1,1
362,1,0
363,1,0
364,1,0
365,1,1
366,1,4
367,1,3
368,1,2
369,1,1
370,1,1
371,1,3
372,1,0
373,1,1
374,1,1
375,1,2
376,1,1
377,1,1
378,1,1
379,1,1
380,1,1
381,1,0
382,1,1
383,1,0
384,1,0
385,1,1
386,1,0
387,1,0
388,1,0
389,1,1
390,1,1
391,1,0
392,1,0
393,1,0
394,1,0
395,1,0
396,1,0
397,1,0
398,1,0
399,1,0
400,1,0
401,1,0
402,1,0
403,1,0
404,1,0
405,1,1
406,1,1
407,1,1
408,1,0
409,1,0
410,1,1
411,1,0
412,1,0
413,1,2
414,1,0
415,1,1
416,1,1
417,1,0
418,1,3
419,1,1
420,1,0
421,1,1
422,1,1
423,1,0
424,1,1
425,1,1
426,1,2
427,1,2
428,1,2
429,1,3
430,1,2
431,1,3
432,1,2
433,1,1
434,1,4
435,1,3
436,1,3
437,1,1
438,1,1
439,1,1
440,1,3
441,1,3
442,1,3
443,1,4
444,1,4
445,1,1
446,1,4
447,1,1
448,1,1
449,1,3
450,1,0
451,1,0
452,1,1
453,1,0
454,1,1
455,1,2
456,1,0
457,1,0
458,1,0
459,1,0
460,1,1
461,1,1
462,1,1
463,1,1
464,1,1
465,1,2
466,1,2
467,1,0
468,1,0
469,1,0
470,1,1
471,1,0
472,1,0
473,1,1
474,1,4
475,1,4
476,1,1
477,1,1
478,1,0
479,1,1
480,1,1
481,1,1
482,1,1
483,1,2
484,1,2
485,1,1
486,1,1
487,1,1
488,1,1
489,1,1
490,1,0
491,1,0
492,1,1
493,1,0
494,1,1
495,1,1
496,1,1
497,1,0
498,1,0
499,1,1
500,1,0
501,1,0
502,1,0
503,1,0
504,1,0
505,1,0
506,1,0
507,1,0
508,1,0
509,1,1
510,1,0
511,1,0
512,1,0
513,1,0
514,1,0
515,1,1
516,1,2
517,1,1
518,1,1
519,1,1
520,1,2
521,1,1
522,1,0
523,1,0
524,1,0
525,1,0
526,1,0
527,1,0
528,1,0
529,1,0
530,1,0
531,1,0
532,1,0
533,1,0
534,1,0
535,1,0
536,1,0
537,1,0
538,1,1
539,1,1
540,1,1
541,1,1
542,1,0
543,1,0
544,1,1
545,1,0
546,1,0
547,1,0
548,1,0
549,1,0
550,1,1
551,1,0
552,1,0
553,1,1
554,1,0
555,1,0
556,1,0
557,1,0
558,1,0
559,1,0
560,1,0
561,1,0
562,1,0
563,1,0
564,1,0
565,1,0
566,1,0
567,1,0
568,1,0
569,1,0
570,1,0
571,1,0
572,1,0
573,1,0
574,1,0
575,1,1
576,1,1
577,1,1
578,1,0
579,1,0
580,1,1
581,1,0
582,1,0
583,1,0
584,1,1
585,1,1
586,1,0
587,1,0
588,1,0
589,1,0
590,1,1
591,1,1
592,1,2
593,1,0
594,1,0
595,1,0
596,1,0
597,1,0
598,1,0
599,1,0
600,1,0
601,1,0
602,1,0
603,1,0
604,1,0
605,1,2
606,1,2
607,1,2
608,1,1
609,1,1
610,1,0
611,1,0
612,1,0
613,1,0
614,1,0
615,1,1
616,1,0
617,1,1
618,1,1
619,1,1
620,1,0
621,1,1
622,1,0
623,1,0
624,1,0
625,1,0
626,1,0
627,1,0
628,1,0
629,1,0
630,1,0
631,1,0
632,1,1
633,1,0
634,1,1
635,1,1
636,1,2
637,1,1
638,1,0
639,1,0
640,1,0
641,1,0
642,1,1
643,1,0
644,1,0
645,1,0
646,1,0
647,1,0
648,1,0
649,1,0
650,1,1
651,1,2
652,1,3
653,1,1
654,1,0
655,1,0
656,1,0
657,1,1
658,1,4
659,1,3
660,1,2
661,1,2
662,1,0
663,1,1
664,1,1
665,1,0
666,1,0
667,1,0
668,1,1
669,1,1
670,1,0
671,1,0
672,1,0
673,1,1
674,1,0
675,1,0
676,1,1
677,1,0
678,1,0
679,1,0
680,1,0
681,1,0
682,1,0
683,1,1
684,1,0
685,1,0
686,1,0
687,1,0
688,1,0
689,1,0
690,1,0
691,1,0
692,1,0
693,1,0
694,1,0
695,1,0
696,1,0
697,1,0
698,1,0
699,1,0
700,1,0
701,1,1
702,1,0
703,1,1
704,1,1
705,1,0
706,1,0
707,1,0
708,1,1
709,1,1
710,1,1
711,1,1
712,1,1
713,1,1
714,1,0
715,1,1
716,1,1
717,1,1
718,1,0
719,1,1
720,1,2
721,1,0
722,1,1
723,1,1
724,1,0
725,1,0
726,1,0
727,1,1
728,1,1
729,1,0
730,1,1
731,1,0
732,1,0
733,1,0
734,1,0
735,1,0
736,1,0
737,1,0
738,1,0
739,1,0
740,1,0
741,1,0
742,1,0
743,1,0
744,1,0
745,1,1
746,1,0
747,1,0
748,1,0
749,1,0
750,1,1
751,1,0
752,1,0
753,1,0
754,1,0
755,1,0
756,1,0
757,1,0
758,1,0
759,1,0
760,1,0
761,1,0
762,1,0
763,1,0
764,1,0
765,1,0
766,1,0
767,1,0
768,1,0
769,1,0
770,1,1
771,1,0
772,1,1
773,1,1
774,1,0
775,1,1
776,1,1
777,1,0
778,1,1
779,1,0
780,1,0
781,1,0
782,1,0
783,1,0
784,1,0
785,1,1
786,1,0
787,1,0
788,1,0
789,1,0
790,1,1
791,1,1
792,1,0
793,1,0
794,1,0
795,1,0
796,1,0
797,1,0
798,1,2
799,1,0
800,1,0
801,1,0
802,1,1
803,1,0
804,1,1
805,1,0
806,1,1
807,1,0
808,1,0
809,1,0
810,1,0
811,1,0
812,1,0
813,1,1
814,1,0
815,1,0
816,1,0
817,1,0
818,1,1
819,1,1
820,1,0
821,1,0
822,1,1
823,1,0
824,1,1
825,1,1
826,1,0
827,1,0
828,1,0
829,1,0
830,1,0
831,1,0
832,1,0
833,1,0
834,1,0
835,1,0
836,1,1
837,1,0
838,1,0
839,1,0
840,1,0
841,1,1
842,1,2
843,1,1
844,1,1
845,1,1
846,1,1
847,1,2
848,1,1
849,1,0
850,1,0
851,1,1
852,1,0
853,1,1
854,1,1
855,1,1
856,1,1
857,1,0
858,1,1
859,1,1
860,1,0
861,1,1
862,1,1
863,1,0
864,1,1
865,1,1
866,1,1
867,1,0
868,1,1
869,1,1
870,1,0
871,1,0
872,1,1
873,1,0
874,1,0
875,1,1
876,1,0
877,1,1
878,1,0
879,1,0
880,1,1
881,1,0
882,1,0
883,1,0
884,1,1
885,1,1
886,1,1
887,1,1
888,1,1
889,1,1
890,1,2
891,1,1
892,1,0
893,1,3
894,1,4
895,1,3
896,1,1
897,1,1
898,1,1
899,1,0
900,1,1
901,1,0
902,1,1
903,1,0
904,1,1
905,1,1
906,1,1
907,1,1
908,1,2
909,1,1
910,1,0
911,1,0
912,1,0
913,1,1
914,1,1
915,1,0
916,1,1
917,1,1
918,1,0
919,1,0
920,1,1
921,1,0
922,1,0
923,1,1
924,1,0
925,1,0
926,1,0
927,1,0
928,1,0
929,1,1
930,1,0
931,1,0
932,1,0
933,1,0
934,1,0
935,1,0
936,1,1
937,1,0
938,1,0
939,1,1
940,1,2
941,1,1
942,1,1
943,1,1
944,1,0
945,1,0
946,1,0
947,1,0
948,1,1
949,1,0
950,1,2
951,1,0
952,1,0
953,1,0
954,1,0
955,1,0
956,1,0
957,1,0
958,1,0
959,1,0
960,1,0
961,1,0
962,1,0
963,1,0
964,1,0
965,1,0
966,1,0
967,1,0
968,1,0
969,1,0
970,1,0
971,1,0
972,1,0
973,1,0
974,1,0
975,1,0
976,1,0
977,1,0
978,1,0
979,1,0
980,1,0
981,1,0
982,1,1
983,1,1
984,1,0
985,1,0
986,1,0
987,1,0
988,1,0
989,1,1
990,1,1
991,1,0
992,1,0
993,1,1
994,1,1
995,1,0
996,1,0
997,1,0
998,1,0
999,1,0
1000,1,1
1001,1,0
1002,1,0
1003,1,0
1004,1,0
1005,1,0
1006,1,0
1007,1,0
1008,1,0
1009,1,0
1010,1,0
1011,1,0
1012,1,0
1013,1,2
1014,1,0
1015,1,2
1016,1,2
1017,1,3
1018,1,2
1019,1,2
1020,1,1
1021,1,1
1022,1,0
1023,1,0
1024,1,0
1025,1,0
1026,1,0
1027,1,1
1028,1,0
1029,1,0
1030,1,0
1031,1,0
1032,1,0
1033,1,1
1034,1,1
1035,1,0
1036,1,0
1037,1,0
1038,1,0
1039,1,1
1040,1,0
1041,1,0
1042,1,2
1043,1,1
1044,1,0
1045,1,0
1046,1,0
1047,1,0
1048,1,0
1049,1,0
1050,1,0
1051,1,0
1052,1,0
1053,1,0
1054,1,1
1055,1,0
1056,1,0
1057,1,0
1058,1,0
1059,1,0
1060,1,0
1061,1,1
1062,1,0
1063,1,0
1064,1,1
1065,1,0
1066,1,0
1067,1,0
1068,1,0
1069,1,0
1070,1,1
1071,1,1
1072,1,0
1073,1,1
1074,1,1
1075,1,0
1076,1,0
1077,1,0
1078,1,0
1079,1,1
1080,1,0
1081,1,0
1082,1,0
1083,1,0
1084,1,1
1085,1,0
1086,1,0
1087,1,0
1088,1,0
1089,1,0
1090,1,0
1091,1,0
1092,1,0
1093,1,0
1094,1,1
1095,1,0
1096,1,0
1097,1,0
1098,1,0
1099,1,0
1100,1,0
1101,1,0
1102,1,0
1103,1,0
1104,1,0
1105,1,0
1106,1,1
1107,1,0
1108,1,1
1109,1,1
1110,1,0
1111,1,0
1112,1,0
1113,1,0
1114,1,1
1115,1,0
1116,1,0
1117,1,0
1118,1,0
1119,1,0
1120,1,0
1121,1,0
1122,1,0
1123,1,0
1124,1,0
1125,1,2
1126,1,0
1127,1,1
1128,1,0
1129,1,1
1130,1,1
1131,1,0
1132,1,0
1133,1,0
1134,1,0
1135,1,1
1136,1,0
1137,1,0
1138,1,0
1139,1,0
1140,1,0
1141,1,0
1142,1,0
1143,1,0
1144,1,0
1145,1,1
1146,1,0
1147,1,1
1148,1,2
1149,1,0
1150,1,0
1151,1,0
1152,1,4
1153,1,2
1154,1,4
1155,1,1
1156,1,1
1157,1,0
1158,1,3
1159,1,2
1160,1,1
1161,1,1
1162,1,2
1163,1,1
1164,1,0
1165,1,0
1166,1,0
1167,1,0
1168,1,0
1169,1,0
1170,1,0
1171,1,0
1172,1,0
1173,1,0
1174,1,0
1175,1,0
1176,1,0
1177,1,0
1178,1,0
1179,1,1
1180,1,0
1181,1,1
1182,1,0
1183,1,1
1184,1,1
1185,1,0
1186,1,0
1187,1,0
1188,1,0
1189,1,1
1190,1,1
1191,1,0
1192,1,1
1193,1,1
1194,1,1
1195,1,1
1196,1,1
1197,1,0
1198,1,1
1199,1,1
1200,1,0
1201,1,1
1202,1,1
1203,1,1
1204,1,1
1205,1,0
1206,1,1
1207,1,0
1208,1,1
1209,1,0
1210,1,0
1211,1,1
1212,1,0
1213,1,0
1214,1,2
1215,1,1
1216,1,0
1217,1,0
1218,1,1
1219,1,1
1220,1,1
1221,1,1
1222,1,1
1223,1,0
1224,1,1
1225,1,1
1226,1,1
1227,1,0
1228,1,0
1229,1,0
1230,1,0
1231,1,1
1232,1,1
1233,1,1
1234,1,1
1235,1,2
1236,1,2
1237,1,3
1238,1,1
1239,1,1
1240,1,1
1241,1,1
1242,1,1
1243,1,1
1244,1,1
1245,1,1
1246,1,1
1247,1,2
1248,1,1
1249,1,1
1250,1,1
1251,1,0
1252,1,1
1253,1,3
1254,1,2
1255,1,2
1256,1,0
1257,1,1
1258,1,1
1259,1,2
1260,1,1
1261,1,1
1262,1,1
1263,1,1
1264,1,1
1265,1,1
1266,1,1
1267,1,0
1268,1,0
1269,1,2
1270,1,0
1271,1,0
1272,1,0
1273,1,0
1274,1,1
1275,1,0
1276,1,0
1277,1,0
1278,1,0
1279,1,0
1280,1,0
1281,1,1
1282,1,0
1283,1,0
1284,1,0
1285,1,0
1286,1,0
1287,1,0
1288,1,0
1289,1,0
1290,1,0
1291,1,0
1292,1,0
1293,1,1
1294,1,4
1295,1,1
1296,1,1
1297,1,1
1298,1,1
1299,1,1
1300,1,1
1301,1,0
1302,1,0
1303,1,2
1304,1,1
1305,1,1
1306,1,1
1307,1,1
1308,1,1
1309,1,1
1310,1,1
1311,1,0
1312,1,1
1313,1,1
1314,1,1
1315,1,0
1316,1,1
1317,1,0
1318,1,0
1319,1,0
1320,1,1
1321,1,1
1322,1,1
1323,1,0
1324,1,0
1325,1,0
1326,1,1
1327,1,0
1328,1,0
1329,1,0
1330,1,0
1331,1,0
1332,1,0
1333,1,0
1334,1,0
1335,1,1
1336,1,1
1337,1,1
1338,1,0
1339,1,0
1340,1,0
1341,1,0
1342,1,1
1343,1,0
1344,1,1
1345,1,0
1346,1,0
1347,1,0
1348,1,0
1349,1,0
1350,1,0
1351,1,0
1352,1,1
1353,1,0
1354,1,1
1355,1,0
1356,1,1
1357,1,0
1358,1,0
1359,1,0
1360,1,1
1361,1,0
1362,1,0
1363,1,0
1364,1,0
1365,1,1
1366,1,1
1367,1,0
1368,1,0
1369,1,0
1370,1,0
1371,1,0
1372,1,0
1373,1,1
1374,1,0
1375,1,0
1376,1,0
1377,1,1
1378,1,0
1379,1,1
1380,1,0
1381,1,0
1382,1,0
1383,1,1
1384,1,0
1385,1,0
1386,1,0
1387,1,1
1388,1,1
1389,1,0
1390,1,1
1391,1,1
1392,1,0
1393,1,0
1394,1,0
1395,1,0
1396,1,0
1397,1,0
1398,1,0
1399,1,0
1400,1,1
1401,1,1
1402,1,0
1403,1,1
1404,1,0
1405,1,0
1406,1,1
1407,1,1
1408,1,0
1409,1,0
1410,1,0
1411,1,0
1412,1,0
1413,1,1
1414,1,0
1415,1,0
1416,1,0
1417,1,0
1418,1,1
1419,1,1
1420,1,0
1421,1,0
1422,1,0
1423,1,0
1424,1,0
1425,1,1
1426,1,1
1427,1,0
1428,1,0
1429,1,1
1430,1,0
1431,1,0
1432,1,1
1433,1,0
1434,1,1
1435,1,0
1436,1,0
1437,1,0
1438,1,0
1439,1,1
1440,1,2
1441,1,1
1442,1,1
1443,1,1
1444,1,1
1445,1,0
1446,1,1
1447,1,1
1448,1,1
1449,1,1
1450,1,0
1451,1,0
1452,1,0
1453,1,1
1454,1,1
1455,1,1
1456,1,0
1457,1,2
1458,1,1
1459,1,0
1460,1,0
1461,1,0
1462,1,0
1463,1,1
1464,1,1
1465,1,0
1466,1,1
1467,1,0
1468,1,1
1469,1,0
1470,1,0
1471,1,0
1472,1,1
1473,1,0
1474,1,0
1475,1,1
1476,1,1
1477,1,1
1478,1,0
1479,1,1
1480,1,1
1481,1,0
1482,1,0
1483,1,0
1484,1,0
1485,1,1
1486,1,0
1487,1,1
1488,1,0
1489,1,0
1490,1,0
1491,1,0
1492,1,0
1493,1,0
1494,1,0
1495,1,0
1496,1,0
1497,1,0
1498,1,0
1499,1,0
1500,1,0
1501,1,0
1502,1,0
1503,1,0
1504,1,1
1505,1,0
1506,1,0
1507,1,1
1508,1,0
1509,1,1
1510,1,0
1511,1,0
1512,1,0
1513,1,0
1514,1,0
1515,1,0
1516,1,0
1517,1,0
1518,1,0
1519,1,0
1520,1,0
1521,1,1
1522,1,0
1523,1,1
1524,1,0
1525,1,1
1526,1,0
1527,1,1
1528,1,0
1529,1,0
1530,1,1
1531,1,0
1532,1,1
1533,1,1
1534,1,0
1535,1,0
1536,1,2
1537,1,1
1538,1,0
1539,1,1
1540,1,0
1541,1,2
1542,1,0
1543,1,0
1544,1,0
1545,1,0
1546,1,0
1547,1,0
1548,1,0
1549,1,0
1550,1,1
1551,1,0
1552,1,0
1553,1,0
1554,1,0
1555,1,0
1556,1,0
1557,1,0
1558,1,0
1559,1,1
1560,1,1
1561,1,0
1562,1,0
1563,1,0
1564,1,0
1565,1,0
1566,1,0
1567,1,0
1568,1,1
1569,1,1
1570,1,0
1571,1,0
1572,1,1
1573,1,0
1574,1,0
1575,1,0
1576,1,0
1577,1,0
1578,1,0
1579,1,1
1580,1,0
1581,1,0
1582,1,0
1583,1,0
1584,1,0
1585,1,0
1586,1,0
1587,1,0
1588,1,0
1589,1,1
1590,1,0
1591,1,0
1592,1,0
1593,1,1
1594,1,0
1595,1,1
1596,1,0
1597,1,0
1598,1,0
1599,1,0
1600,1,0
1601,1,0
1602,1,0
1603,1,0
1604,1,1
1605,1,0
1606,1,1
1607,1,0
1608,1,0
1609,1,2
1610,1,2
1611,1,1
1612,1,0
1613,1,1
1614,1,1
1615,1,1
1616,1,1
1617,1,1
1618,1,2
1619,1,0
1620,1,0
1621,1,0
1622,1,0
1623,1,4
1624,1,1
1625,1,0
1626,1,3
1627,1,0
1628,1,0
1629,1,1
1630,1,1
1631,1,1
1632,1,1
1633,1,2
1634,1,0
1635,1,1
1636,1,1
1637,1,0
1638,1,0
1639,1,1
1640,1,1
1641,1,2
1642,1,1
1643,1,0
1644,1,1
1645,1,2
1646,1,2
1647,1,1
1648,1,2
1649,1,1
1650,1,0
1651,1,0
1652,1,0
1653,1,0
1654,1,0
1655,1,0
1656,1,0
1657,1,0
1658,1,0
1659,1,0
1660,1,0
1661,1,0
1662,1,0
1663,1,0
1664,1,0
1665,1,0
1666,1,0
1667,1,0
1668,1,0
1669,1,0
1670,1,0
1671,1,0
1672,1,0
1673,1,0
1674,1,0
1675,1,0
1676,1,0
1677,1,0
1678,1,0
1679,1,0
1680,1,0
1681,1,0
1682,1,0
1683,1,1
1684,1,0
1685,1,1
1686,1,0
1687,1,0
1688,1,0
1689,1,0
1690,1,0
1691,1,0
1692,1,0
1693,1,0
1694,1,0
1695,1,0
1696,1,0
1697,1,3
1698,1,2
1699,1,3
1700,1,2
1701,1,3
1702,1,1
1703,1,0
1704,1,0
1705,1,1
1706,1,0
1707,1,1
1708,1,0
1709,1,0
1710,1,1
1711,1,0
1712,1,1
1713,1,0
1714,1,0
1715,1,0
1716,1,0
1717,1,2
1718,1,0
1719,1,0
1720,1,0
1721,1,3
1722,1,2
1723,1,1
1724,1,0
1725,1,0
1726,1,0
1727,1,1
1728,1,1
1729,1,0
1730,1,3
1731,1,2
1732,1,1
1733,1,4
1734,1,2
1735,1,3
1736,1,2
1737,1,1
1738,1,0
1739,1,0
1740,1,0
1741,1,4
1742,1,3
1743,1,2
1744,1,2
1745,1,2
1746,1,0
1747,1,0
1748,1,0
1749,1,0
1750,1,0
1751,1,0
1752,1,1
1753,1,2
1754,1,2
1755,1,1
1756,1,0
1757,1,0
1758,1,0
1759,1,0
1760,1,0
1761,1,3
1762,1,1
1763,1,0
1764,1,0
1765,1,4
1766,1,1
1767,1,3
1768,1,1
1769,1,3
1770,1,1
1771,1,1
1772,1,1
1773,1,0
1774,1,0
1775,1,0
1776,1,1
1777,1,1
1778,1,0
1779,1,0
1780,1,4
1781,1,0
1782,1,0
1783,1,2
1784,1,3
1785,1,3
